idx	las	src	tgt	las_score_dbl	src_gt_8_words	tgt_gt_8_words	gpt_3_5_trans	gpt_4o_trans	ollama_trans	gpt_35_f1_score	gpt_4o_f1_score	ollama_f1_score
7218	[[0.9338329]]	The State Government has allotted 102.69 acres of land at Genome Valley, Hyderabad, free of cost, to the ICMR for Establishment of National Animal Resource Facility (NARF) for Biomedical Research.	ಜೈವಿಕ ಔಷಧ ಸಂಶೋಧನೆಗಾಗಿ ರಾಷ್ಟ್ರೀಯ ಪ್ರಾಣಿ ಸಂಪನ್ಮೂಲ ವ್ಯವಸ್ಥೆ ಸ್ಥಾಪಿಸಲು ಹೈದ್ರಾಬಾದ್ ನ ಜನೋಮೆ ಕಣಿವೆಯಲ್ಲಿ ಐಸಿಎಂಆರ್ ಗೆ ರಾಜ್ಯ ಸರ್ಕಾರ 102.69 ಎಕರೆ ಜಮೀನನ್ನು ಉಚಿತವಾಗಿ ಮಂಜೂರು ಮಾಡಿದೆ.	0.9338329	True	True	ರಾಷ್ಟ್ರೀಯ ಜೈವವಲಯದಲ್ಲಿ ರಾಷ್ಟ್ರದ ಸರ್ಕಾರವು ಬಾಯೊಮೆಡಿಕಲ್ ಸಂಶೋಧನೆಗಾಗಿ ಜಾಗ ಸ್ಥಾಪನೆಗಾಗಿ ಐಸಿಎಂಆರ್‌ಗೆ ಹೈದರಾಬಾದದ ಜೆನೋಂ ವ್ಯಾಲಿಯಲ್ಲಿ 102.69 ಎಕರುಗಳನ್ನು ಉಚಿತವಾಗಿ ನಿರ್ಧಾರಿಸಿದೆ.	ರಾಜ್ಯ ಸರ್ಕಾರವು ಹೈದರಾಬಾದ್‌ನ ಜಿನೋಮ್ ವ್ಯಾಲಿಯಲ್ಲಿ 102.69 ಎಕರೆ ಭೂಮಿಯನ್ನು ಜೈವಿಕ ವೈದ್ಯಕೀಯ ಸಂಶೋಧನೆಗಾಗಿ ರಾಷ್ಟ್ರೀಯ ಪ್ರಾಣಿ ಸಂಪತ್ತು ಸೌಲಭ್ಯ (NARF) ಸ್ಥಾಪನೆಗಾಗಿ ಐಸಿಎಮ್ಆರ್‌ಗೆ ಉಚಿತವಾಗಿ ನೀಡಿದೆ.	ಹೈದರಾಬಾದ್‌ನ ಜೀನೋಮ್ ವ್ಯಾಲಿಯಿಂದ ರಾಜ್ಯ ಸರ್ಕಾರವು ಬಯೋಮೆಡಿಕಲ್ ಸಂಶೋಧನೆಗಾಗಿ ರಾಷ್ಟ್ರೀಯ ಪ್ರಾಣಿ ಸಂಪನ್ಮೂಲ ಸೌಲಭ್ಯವನ್ನು (ಎನ್ಎಆರ್ಎಫ್) ಸ್ಥಾಪಿಸಲು ಐಸಿಎಂಆರ್ ಗೆ ವೆಚ್ಚರಹಿತವಾಗಿ 102.69 ಎಕರೆ ಭೂಮಿಯನ್ನು ಹಂಚಿಕೊಂಡಿದೆ.	0.8105	0.8164	0.8302
7251	[[0.93461573]]	Land Rover will launch its Defender range of off-road SUVs on October 15, 2020, in the Indian market	ಲ್ಯಾಂಡ್ ರೋವರ್ ತನ್ನ ಡಿಫೆಂಡರ್ ಸರಣಿಯ ಆಫ್-ರೋಡ್ ಎಸ್ಯುವಿಗಳನ್ನು 2020ರ ಅಕ್ಟೋಬರ್ 15ರಂದು ಭಾರತೀಯ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಬಿಡುಗಡೆ ಮಾಡಲಿವೆ	0.93461573	True	True	ಲ್ಯಾಂಡ್ ರೋವರ್ ಅಕ್ಟೋಬರ್ 15, 2020 ರಂದು ಭಾರತೀಯ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಆಫ್-ರೋಡ್ ಎಸ್ಯುವಿಗಳ ಡಿಫೆಂಡರ್ ವಿವಿಧತೆಯನ್ನು ಪ್ರಾರಂಭಿಸುತ್ತದೆ.	ಲ್ಯಾಂಡ್ ರೋವರ್ ತನ್ನ ಡಿಫೆಂಡರ್ ಶ್ರೇಣಿಯ ಆಫ್-ರೋಡ್ ಎಸ್‌ಯುವಿಗಳನ್ನು 2020ರ ಅಕ್ಟೋಬರ್ 15 ರಂದು ಭಾರತೀಯ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಬಿಡುಗಡೆ ಮಾಡಲಿದೆ.	ಲ್ಯಾಂಡ್ ರೋವರ್ ಅಕ್ಟೋಬರ್ 15, 2020 ರಂದು ಭಾರತೀಯ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ತನ್ನ ಡಿಫೆಂಡರ್ ಶ್ರೇಣಿಯ ಆಫ್-ರೋಡ್ ಎಸ್ಯುವಿಗಳನ್ನು ಬಿಡುಗಡೆ ಮಾಡಲಿದೆ.	0.8546	0.9587	0.9206
7258	[[0.9164569]]	India A squad for two tour matches and three one-day games: Prithvi Shaw, Mayank Agarwal,Ruturaj Gaikwad, Shubman Gill (Capt), Suryakumar Yadav, Sanju Samson,Ishan Kishan (wk), Hardik Pandya, Krunal Pandya, Axar Patel, Rahul Chahar, Sandeep Warrier, Ishan Porel,Khaleel Ahmed, Mohd.	► ಭಾರತ ‘ಎ’ ಎರಡು ಪ್ರವಾಸ ಪಂದ್ಯಗಳು ಮತ್ತು ಮೂರು ಏಕದಿನ ಪಂದ್ಯಗಳಿಗೆ ತಂಡ: ಪೃಥ್ವಿ ಶಾ, ಮಾಯಾಂಕ್ ಅಗರ್ವಾಲ್, ರುತುರಾಜ್ ಗಾಯಕ್‌ವಾಡ್ , ಶುಬ್‌ಮನ್ ಗಿಲ್ (ನಾಯಕ), ಸೂರ್ಯಕುಮಾರ್ ಯಾದವ್, ಸಂಜು ಸ್ಯಾಮ್ಸನ್, ಇಶಾನ್ ಕಿಶನ್ (ವಿಕೆಟ್ ಕೀಪರ್), ಹಾರ್ದಿಕ್ ಪಾಂಡ್ಯ, ಕೃನಾಲ್ ಪಾಂಡ್ಯ, ಅಕ್ಷರ್ ಪಟೇಲ್, ರಾಹುಲ್ ಚಹರ್, ಸಂದೀಪ್ ವಾರಿಯರ್, ಇಶಾನ್ ಪೊರೆಲ್, ಖಲೀಲ್ ಅಹ್ಮದ್, ಮುಹಮ್ಮದ್ ಸಿರಾಜ್, ಇಶಾನ್ ಕಿಶನ್.	0.9164569	True	True	ಭಾರತದ ಆಟಗಳ ಹಂತಗಳಿಗಾಗಿ ಇಂಡಿಯಾ ಟೀಂ: ಪೃಥ್ವಿ ಶಾ, ಮಯಂಕ್ ಅಗರ್ವಾಲ್, ರುಟುರಾಜ್ ಗೈಕ್ವಾಡ್, ಶುಬ್ಮನ್ ಗಿಲ್ (ಕೆಪ್ಟ್), ಸುರ್ಯಕುಮಾರ್ ಯಾದವ್, ಸಂಜು ಸಂಸೊನ್, ಇಶಾನ್ ಕಿಶನ್ (ವಿಕೆ), ಹಾರ್ಡಿಕ್ ಪಂಡ್ಯ, ಕೃಣಾಲ್ ಪಂಡ್ಯ, ಅಕ್ಸರ್ ಪಟೆಲ್, ರಾಹುಲ್ ಚಹರ್, ಸಂದೀಪ್ ವಾರಿಯರ್, ಇಶಾನ್ ಪೋರೆಲ್, ಖಲೀಲ್ ಅಹಮದ್, ಮೊಹಮ್ಮದ್.	ಇಂಡಿಯಾ A ತಂಡದ ಎರಡು ಪ್ರವಾಸಿ ಪಂದ್ಯಗಳು ಮತ್ತು ಮೂರು ಏಕದಿನ ಪಂದ್ಯಗಳಿಗಾಗಿ ಆಯ್ಕೆ: ಪೃಥ್ವಿ ಶಾ, ಮಯಾಂಕ್ ಅಗರ್ವಾಲ್, ರುತುರಾಜ್ ಗೈಕ್ವಾಡ್, ಶುಭ್ಮಾನ್ ಗಿಲ್ (ನಾಯಕರಾಗಿ), ಸೂರ್ಯಕುಮಾರ್ ಯಾದವ್, ಸಂಜು ಸ್ಯಾಮ್ಸನ್, ಇಶಾನ್ ಕಿಶನ್ (ವಿಕೆಟ್ ಕೀಪರ್), ಹಾರ್ದಿಕ್ ಪಾಂಡ್ಯ, ಕುನಾಲ್ ಪಾಂಡ್ಯ, ಅಕ್ಷರ್ ಪಟೇಲ್, ರಾಹುಲ್ ಚಹರ್, ಸಂದೀಪ್ ವಾರಿಯರ್, ಇಶಾನ್ ಪೊರೇಲ್, ಖಲೀಲ್ ಅಹ್ಮದ್, ಮೊಹಮದ್.	ಇಂಡಿಯಾ ಎ ತಂಡಕ್ಕೆ ಎರಡು ಪರ್ಯಟನಾ ಪಂದ್ಯಗಳು ಮತ್ತು ಮೂರು ಏಕದಿನ ಆಟಗಳು: ಪೃಥ್ವಿ ಶಾ, ಮಯಾಂಕ್ ಅಗರ್ವಾಲ್, ರುತುರಾಜ್ ಗೈಕ್ವಾಡ್, ಶುಭ್ಮನ್ ಗಿಲ್ (ನಾಯಕ), ಸೂರ್ಯಕುಮಾರ್ ಯಾದವ್, ಸಂಜು ಸಾಮ್ಸನ್, ಇಶಾನ್ ಕಿಶನ್ (ವಿಕೆಟ್ ಕೀಪರ್), ಹಾರ್ದಿಕ್ ಪಾಂಡ್ಯ, ಕ್ರುನಾಲ್ ಪಾಂಡ್ಯ, ಅಕ್ಸರ್ ಪಟೇಲ್, ರಾಹುಲ್ ಚಾಹರ್, ಸಂದೀಪ್ ವಾರಿಯರ್, ಇಶಾನ್ ಪೋರೇಲ್, ಖಾಲೀಲ್ ಅಹ್ಮದ್, ಮೊಹಮ್ಮದ್.	0.8881	0.9368	0.9452
7296	[[0.90162826]]	He played a key role in the establishment of the dynasty of Chandragupta Maurya and was known as Kautilya or Vishnugupta.	ಅವರು ಚಂದ್ರಗುಪ್ತ ಮೌರ್ಯ ವಂಶದ ಸ್ಥಾಪನೆಯಲ್ಲಿ ಪ್ರಮುಖ ಪಾತ್ರ ವಹಿಸಿದರು ಮತ್ತು ಕೌಟಿಲ್ಯ ಅಥವಾ ವಿಷ್ಣುಗುಪ್ತ ಎಂದು ಕರೆಯಲ್ಪಟ್ಟರು.	0.90162826	True	True	ಅವನು ಚಂದ್ರಗುಪ್ತ ಮೌರ್ಯನ ವಂಶವನ್ನು ಸ್ಥಾಪಿಸುವಲ್ಲಿ ಮುಖ್ಯ ಪಾತ್ರವಹಿಸಿದ್ದನು ಮತ್ತು ಅವನನ್ನು ಕೌಟಿಲ್ಯ ಅಥವಾ ವಿಷ್ಣುಗುಪ್ತ ಎಂದು ಪರಿಚಿತರಾಗಿದ್ದನು.	ಅವನಿಗೆ ಚಂದ್ರಗುಪ್ತ ಮೌರ್ಯನ ವಂಶಸ್ಥಾಪನೆಗೆ ಪ್ರಮುಖ ಪಾತ್ರವಿತ್ತು ಮತ್ತು ಅವನನ್ನು ಕೌಟಿಲ್ಯ ಅಥವಾ ವಿಷ್ಣುಗುಪ್ತ ಎಂದು ಕರೆಯಲಾಗುತ್ತಿತ್ತು.	ಚಂದ್ರಗುಪ್ತ ಮೌರ್ಯ ಸಾಮ್ರಾಜ್ಯದ ಸ್ಥಾಪನೆಯಲ್ಲಿ ಪ್ರಮುಖ ಪಾತ್ರ ವಹಿಸಿದ್ದರು ಮತ್ತು ಕೌಟಿಲ್ಯ ಅಥವಾ ವಿಷ್ಣುಗುಪ್ತ ಎಂದು ಖ್ಯಾತಿ ಪಡೆದಿದ್ದರು.	0.9092	0.8969	0.9093
7367	[[0.92782414]]	Son of prominent journalist Vaddarse Raghuram Shetty, Madhukar Shetty, a 1999-batch IPS officer of Karnataka-cadre, was from Udupi district.	1999ರ ಬ್ಯಾಚ್‌ ಐಪಿಎಸ್ ಅಧಿಕಾರಿಯಾಗಿರುವ ಮಧುಕರ್ ಶೆಟ್ಟಿ, ಕರ್ನಾಟಕದ ಉಡುಪಿ ಜಿಲ್ಲೆಯ ಕುಂದಾಪುರ ಮೂಲದ ಮಧುಕರ ಶೆಟ್ಟಿಯವರು ಖ್ಯಾತ ಪತ್ರಕರ್ತ ವಡ್ಡರ್ಸೆ ರಘುರಾಮ ಶೆಟ್ಟಿಯವರ ಪುತ್ರ .	0.92782414	True	True	ಪ್ರಮುಖ ಪತ್ರಕರ್ತ ವಡ್ಡಾರ್ಸೆ ರಘುರಾಮ್ ಶೆಟ್ಟಿಯ ಮಗ ಮಧುಕರ್ ಶೆಟ್ಟಿ, 1999 ಬ್ಯಾಚ್ IPS ಅಧಿಕಾರಿ ಆಗಿದ್ದರು, ಕರ್ನಾಟಕ ಕ್ಯಾಡರ್ ಇಂದಿದ್ದರು, ಉಡುಪಿ ಜಿಲ್ಲೆಯಿಂದ ಬಂದವರು.	ಪ್ರಮುಖ ಪತ್ರಕರ್ತ ವಡ್ಡರ್ಸೆ ರಾಘುರಾಮ್ ಶೆಟ್ಟಿ ಅವರ ಪುತ್ರ, 1999ನೇ ಬ್ಯಾಚ್‌ನ ಕರ್ನಾಟಕ ಕೇಡರ್‌ನ ಐಪಿಎಸ್ ಅಧಿಕಾರಿ ಮಧುಕರ್ ಶೆಟ್ಟಿ, ಉಡುಪಿ ಜಿಲ್ಲೆಯಿಂದ ಆಗಿದ್ದರು.	ಪ್ರಮುಖ ಪತ್ರಕರ್ತ ವಡ್ಡರ್ಸೆ ರಘುರಾಮ ಶೆಟ್ಟಿಯ ಪುತ್ರ ಮಾಧುಕರ ಶೆಟ್ಟಿ, ಕರ್ನಾಟಕ ಕೇಡರ್‌ನ ಇಪಿಎಸ್ ಅಧಿಕಾರಿ (1999 ಬ್ಯಾಚ್), ಉಡುಪಿ ಜಿಲ್ಲೆಯವನು.	0.8108	0.8278	0.8328
7371	[[0.90156364]]	The Indian batsmen scored 174 runs at the loss of 3 wickets.	ಗುರಿಯನ್ನು ಬೆನ್ನತ್ತಿದ ಭಾರತ ಓವರುಗಳಲ್ಲಿ 3 ವಿಕೆಟ್ ನಷ್ಟಕ್ಕೆ 174 ರನ್ ಗಳಿಸಿ ಜಯದ ನಗೆ ಬೀರಿತು.	0.90156364	True	True	ಭಾರತೀಯ ಬ್ಯಾಟ್ಸ್ಮೆನ್ 3 ವಿಕೆಟ್ಗಳ ನಷ್ಟದಲ್ಲಿ 174 ರನ್ನು ಸ್ಕೋರು ಮಾಡಿದರು.	ಭಾರತೀಯ ಬ್ಯಾಟ್ಸ್ಮನ್‌ಗಳು 3 ವಿಕೆಟ್‌ಗಳನ್ನು ಕಳೆದುಕೊಂಡು 174 ರನ್‌ಗಳನ್ನು ಗಳಿಸಿದರು.	ಭಾರತೀಯ ಬ್ಯಾಟ್ಸ್‌ಮೆನ್ ಗಳು 3 ವಿಕೆಟ್ ನಷ್ಟೆಗೆ 174 ರನ್ ಗಳನ್ನು ಸ್ಕೋರ್ ಮಾಡಿದರು.	0.7619	0.7845	0.7738
7375	[[0.92188704]]	Addressing the varied activities undertaken by tribals in the country, Shri Pravir Krishna mentioned that about 5 lakhs of tribal artisans make their living through handicraft & handlooms, engaged in Textile weaving, Metal Crafts, Home Dcor, Jewellery, Block Printing, ornamental Painting etc	ದೇಶದಲ್ಲಿ ಬುಡಕಟ್ಟು ಜನರು ಕೈಗೊಳ್ಳುವ ವಿವಿಧ ಚಟುವಟಿಕೆಗಳ ಬಗ್ಗೆ ಮಾತನಾಡಿದ ಶ್ರೀ ಪ್ರವೀರ ಕೃಷ್ಣ ಅವರು ಸುಮಾರು 5 ಲಕ್ಷ ಬುಡಕಟ್ಟು ಜನರು ತಮ್ಮ ಜೀವನೋಪಾಯವನ್ನು ಕರಕುಶಲ ಕಲೆ ಮತ್ತು ಕೈಮಗ್ಗ, ನೇಕಾರಿಕೆ, ಲೋಹಶಿಲ್ಪ, ಗೃಹಾಲಂಕರಣ , ಆಭರಣ, ಬ್ಲಾಕ್ ಮುದ್ರಣ , ವರ್ಣಾಲಂಕರಣ ಇತ್ಯಾದಿಗಳ ಮೂಲಕ ಮಾಡಿಕೊಳ್ಳುತ್ತಾರೆ.	0.92188704	True	True	ದೇಶದಲ್ಲಿ ಪರಿವರ್ತನೆ ನಡೆಸುವ ವಿವಿಧ ಕ್ರಿಯೆಗಳನ್ನು ನಡೆಸುವ ಸಂಪ್ರದಾಯದಲ್ಲಿ ಸ್ವತಃ ಪ್ರವೀರ್ ಕೃಷ್ಣ ಉಲ್ಲೇಖಿಸಿದ್ದಾರೆ ಹಸುವಿನಲ್ಲಿ ಮನೆಯ ಸಜ್ಜೆ, ಜೋಡಿಯಲ್ಲಿ ವಸ್ತ್ರ ಹೊಯ್ಗಳ ಮೂಲಕ ಬದುಕಿದ್ದಾರೆ ಎಂದು.	ದೇಶದಲ್ಲಿ ಆದಿವಾಸಿಗಳು ಕೈಗೊಳ್ಳುವ ವಿವಿಧ ಚಟುವಟಿಕೆಗಳನ್ನು ಉಲ್ಲೇಖಿಸುತ್ತಾ, ಶ್ರೀ ಪ್ರವೀರ್ ಕೃಷ್ಣ ಅವರು ಸುಮಾರು 5 ಲಕ್ಷ ಆದಿವಾಸಿ ಕಲೆಗಾರರು ಹಸ್ತಶಿಲ್ಪ ಮತ್ತು ಹಸ್ತತಂತ್ರಗಳ ಮೂಲಕ ತಮ್ಮ ಜೀವನವನ್ನು ಸಾಗಿಸುತ್ತಿದ್ದಾರೆ ಎಂದು ಹೇಳಿದರು. ಅವರು ಹತ್ತಿ ನೂಲು ನೆಯುವುದು, ಲೋಹದ ಕಲೆಗಳು, ಗೃಹ ಅಲಂಕಾರ, ಆಭರಣ, ಬ್ಲಾಕ್ ಮುದ್ರಣ, ಆಭರಣ ಚಿತ್ರಕಲೆ ಮುಂತಾದವುಗಳಲ್ಲಿ ತೊಡಗಿಸಿಕೊಂಡಿದ್ದಾರೆ.	ದೇಶದಲ್ಲಿ ಆದಿವಾಸಿಗಳು ನಡೆಸುತ್ತಿರುವ ವಿವಿಧ ಚಟುವಟಿಕೆಗಳ ಬಗ್ಗೆ ಶ್ರೀ ಪ್ರವೀರ್ ಕೃಷ್ಣ ಹೇಳಿದ್ದು, ಸುಮಾರು 5 ಲಕ್ಷ ಆದಿವಾಸಿ ಕರಕುಶಲ ಕಲಾವಿದರು ಹ್ಯಾಂಡಿಕ್ರಾಫ್ಟ್ ಮತ್ತು ಹ್ಯಾಂಡ್ಲೂಮ್ ಮೂಲಕ ಜೀವನ ಸಾಗಿಸುತ್ತಿದ್ದು, ಟೆಕ್ಸ್ಟೈಲ್ ವೇವಿಂಗ್, ಮೆಟಲ್ ಕ್ರಾಫ್ಟ್ಸ್, ಹೋಮ್ ಡೆಕಾರ್, ಜ್ಯುಎಲರಿ, ಬ್ಲಾಕ್ ಪ್ರಿಂಟಿಂಗ್, ಆರ್ನಮೆಂಟಲ್ ಪೇಂಟಿಂಗ್ ಇತ್ಯಾದಿಗಳಲ್ಲಿ ತೊಡಗಿಸಿಕೊಂಡಿದ್ದಾರೆ.	0.7142	0.8059	0.7509
7376	[[0.90078104]]	Ex Showroom Price: INR 6.75 - 10.42 Lakhs	ಎಕ್ಸ್ ಶೋ ರೂಂ ದರ: 6.75 - 10.42 ಲಕ್ಷ ರು	0.90078104	False	True	ಪಥಕದ ಬೆಲೆ: INR 6.75 - 10.42 ಲಕ್ಷ್‌ಗಳು	ಎಕ್ಸ್ ಶೋ ರೂಮ್ ಬೆಲೆ: INR 6.75 - 10.42 ಲಕ್ಷಗಳು	ಪ್ರದರ್ಶನಾಲಯದ ಬೆಲೆ: ರೂ. 6.75 - 10.42 ಲಕ್ಷಗಳು	0.8324	0.8912	0.8113
7390	[[0.9093778]]	"""""""""""""""""""""""""""""""I hope that IPL happens soon, till then I will keep myself fit,"""""""""""""""" said Harbhajan."""""""""""""""	"""""""""""""""""""""""""""""""ಐಪಿಎಲ್ ಶೀಘ್ರದಲ್ಲೇ ನಡೆಯಬಹುದೇನೋ ಎಂದು ನಾನು ಭಾವಿಸುತ್ತೇನೆ ಅಲ್ಲಿಯವರೆಗೆ ನಾನು ಫಿಟ್ ಆಗಿರುತ್ತೇನೆ ಎಂದು ಹರ್ಭಜನ್ ಹೇಳಿದ್ದಾರೆ."""""""""""""""	0.9093778	True	True	"""""""ಐಪಿಎಲ್ ಬೇಗನೆ ನಡೆಯಲು ನಾನು ನಿರ್ಧರಿಸಿದ್ದೇನೆ, ಅದಕ್ಕೆ ಹರ್ಭಜಾನ್ ಹೇಳಿದರು."""""""	"""""""""""""""""""""""""""""""ಐಪಿಎಲ್ ಶೀಘ್ರದಲ್ಲೇ ನಡೆಯಬಲ್ಲದು ಎಂದು ನಾನು ಭಾವಿಸುತ್ತೇನೆ, ಆಗುವವರೆಗೂ ನಾನು ನನ್ನನ್ನು ಫಿಟ್ ಆಗಿ ಇಟ್ಟುಕೊಳ್ಳುತ್ತೇನೆ,"""""""""""""""""""" ಎಂದರು ಹರಭಜನ್."""	"""""""ಆರ್ಥಿಕ ಪಂದ್ಯಾವಳಿ ಶೀಘ್ರದಲ್ಲೇ ನಡೆಯಲಿ ಎಂದು ನಾನು ಆಶಿಸುತ್ತೇನೆ, ಅದು ನಡೆಯುವವರೆಗೆ ನಾನು ಸ್ವಯಂ ಸ್ಫೂರ್ತಿಯನ್ನು ಕಾಪಾಡಿಕೊಳ್ಳುತ್ತೇನೆ"""" ಎಂದು ಹರ್ಭಜನ್ ಹೇಳಿದ್ದಾರೆ."""	0.7735	0.8883	0.7652
7523	[[0.9017979]]	The movie starred Vidya Balan and Emraan Hashmi in the lead role.	ವಿದ್ಯಾ ಬಾಲನ್‌ ಮತ್ತು ಇಮ್ರಾನ್‌ ಹಶ್ಮಿ ಈ ಚಿತ್ರದ ಪ್ರಧಾನ ಭೂಮಿಕೆಯಲ್ಲಿದ್ದಾರೆ.	0.9017979	True	True	ಈ ಚಲನಚಿತ್ರವನ್ನು ವಿದ್ಯಾ ಬಾಲನ್ ಮತ್ತು ಎಮ್ರಾನ್ ಹಾಷ್ಮಿ ಪ್ರಮುಖ ಪಾತ್ರಗಳಲ್ಲಿ ನಟಿಸಿತು.	ಆ ಚಲನಚಿತ್ರದಲ್ಲಿ ವಿದ್ಯಾ ಬಾಲನ್ ಮತ್ತು ಇಮ್ರಾನ್ ಹಶ್ಮಿ ಮುಖ್ಯ ಪಾತ್ರಗಳಲ್ಲಿ ನಟಿಸಿದರು.	ಚಿತ್ರದಲ್ಲಿ ವಿದ್ಯಾ ಬಾಲನ್ ಮತ್ತು ಎಮ್ರಾನ್ ಹಾಶ್ಮಿ ಪ್ರಮುಖ ಪಾತ್ರದಲ್ಲಿ ನಟಿಸಿದ್ದಾರೆ.	0.8502	0.8622	0.8682
7546	[[0.9207926]]	The Union Cabinet chaired by the Prime Minister Shri Narendra Modi has approved the National Mineral Exploration Policy (NMEP).	ಪ್ರಧಾನಮಂತ್ರಿ ಶ್ರೀ ನರೇಂದ್ರ ಮೋದಿ ಅವರ ಅಧ್ಯಕ್ಷತೆಯಲ್ಲಿ ನಡೆದ ಕೇಂದ್ರ ಸಚಿವ ಸಂಪುಟ ಸಭೆ, ರಾಷ್ಟ್ರೀಯ ಖನಿಜ ಪರಿಶೋಧನೆ ನೀತಿ (ಎನ್.ಎಂ.ಇ.ಪಿ.)ಗೆ ತನ್ನ ಅನುಮೋದನೆ ನೀಡಿದೆ.	0.9207926	True	True	ಪ್ರಧಾನಿ ಶ್ರೀ ನರೇಂದ್ರ ಮೋದಿ ಅಧ್ಯಕ್ಷತೆಯ ಸಹಕಾರದಿಂದ ಸಂಘ ಮಂತ್ರಿ ಕ್ಯಾಬಿನೆಟ್ ರಾಷ್ಟ್ರೀಯ ಖನಿಗಗಳ ಅನ್ವೇಷಣಾ ನೀತಿಯನ್ನು (ಎನ್ಎಮ್ಈಪಿ) ಅನುಮೋದಿಸಿದೆ.	ಪ್ರಧಾನಮಂತ್ರಿ ಶ್ರೀ ನರೇಂದ್ರ ಮೋದಿ ಅವರ ಅಧ್ಯಕ್ಷತೆಯಲ್ಲಿ ನಡೆದ ಕೇಂದ್ರ ಸಚಿವ ಸಂಪುಟವು ರಾಷ್ಟ್ರೀಯ ಖನಿಜ ಅನ್ವೇಷಣಾ ನೀತಿ (NMEP)ಗೆ ಅನುಮೋದನೆ ನೀಡಿದೆ.	ಪ್ರಧಾನ ಮಂತ್ರಿ ಶ್ರೀ ನರೇಂದ್ರ ಮೋದಿಯವರು ಅಧ್ಯಕ್ಷತೆಯಲ್ಲಿ ಸಭೆ ಸೇರಿದ ಕೇಂದ್ರ ಮಂತ್ರಿಮಂಡಲವು ರಾಷ್ಟ್ರೀಯ ಖನಿಜ ಅನ್ವೇಷಣಾ ನೀತಿ (ಎನ್‍ಎಂ‍ಇ‍ಪಿ) ಅನ್ನು ಅಂಗೀಕರಿಸಿದೆ.	0.8277	0.9151	0.8546
7605	[[0.9314455]]	Indian port industry loses out upto Rs 1,500 Crores of revenues each year.	ಭಾರತೀಯ ಬಂದರು ಕೈಗಾರಿಕೆ ಪ್ರತಿ ವರ್ಷ 1500 ಕೋಟಿ ರೂಪಾಯಿಗಳವರೆಗೆ ಆದಾಯ ನಷ್ಟ ಅನುಭವಿಸುತ್ತಿದೆ.	0.9314455	True	True	ಭಾರತೀಯ ಪೋರ್ಟ್ ಉದ್ಯಮವು ಪ್ರತಿ ವರ್ಷ ಸುಮಾರು 1,500 ಕೋಟಿ ರೂಪಾಯಿಗಳ ಆದಾಯವನ್ನು ಕೊಳ್ಳುತ್ತಿಲ್ಲ.	ಭಾರತೀಯ ಬಂದರು ಉದ್ಯಮವು ಪ್ರತಿ ವರ್ಷವು ಸುಮಾರು ರೂ 1,500 ಕೋಟಿಗಳ ಆದಾಯವನ್ನು ಕಳೆದುಕೊಳ್ಳುತ್ತದೆ.	ಪ್ರತಿ ವರ್ಷ ಭಾರತೀಯ ಬಂದರು ಉದ್ಯಮ ರೂ. 1,500 ಕೋಟಿ ಆದಾಯವನ್ನು ಕಳೆದುಕೊಳ್ಳುತ್ತದೆ.	0.8292	0.8171	0.8122
7609	[[0.9216968]]	Last month, the lenders committed a fund infusion of 1,500 crore, which was conditional on the resignation of Goyal from the board.	ಕಳೆದ ತಿಂಗಳು, ಸಾಲದಾತರು ₹ 1,500 ಕೋಟಿ ಹಣದ ದ್ರಾವಣವನ್ನು ಮಾಡಿದರು, ಇದು ಮಂಡಳಿಯಿಂದ ಗೋಯಲ್ನ ರಾಜೀನಾಮೆಗೆ ಷರತ್ತುಬದ್ಧವಾಗಿತ್ತು.	0.9216968	True	True	ಕಳೆದ ತಿಂಗಳು, ರಕ್ಕಸರು ಗೋಯಲ್ ಅನ್ನು ಸಮಿತಿಯಿಂದ ತೊಯ್ದು, 1,500 ಕೋಟಿಯ ಅಂತರರಾಶಿಯ ಹರಿವನ್ನು ಸಾಗಿಸಲಾಯಿತು.	ಕಳೆದ ತಿಂಗಳು, ಸಾಲದಾತರು 1,500 ಕೋಟಿ ರೂಪಾಯಿಗಳ ನಿಧಿ ಪೂರಕತೆಗೆ ಒಪ್ಪಿಕೊಂಡಿದ್ದರು, ಇದಕ್ಕೆ ಗೋಯಲ್ ಅವರು ಮಂಡಳಿಯಿಂದ ರಾಜೀನಾಮೆ ನೀಡುವ ಶರತ್ತು ಇತ್ತು.	ಕಳೆದ ತಿಂಗಳು, ಸಾಲಗಾರರು 1,500 ಕೋಟಿ ಹಣವನ್ನು ಹೂಡಿದರು, ಇದು ಗೋಯಲ್ ಅವರು ಮಂಡಳಿಯಿಂದ ರಾಜೀನಾಮೆ ನೀಡುವ ಷರತ್ತಿನ ಮೇಲೆ ಅವಲಂಬಿತವಾಗಿತ್ತು.	0.7954	0.8569	0.8872
